1790187356.220939000	607625	9955328000
1790187356.744556000	615666	10087071744
1790187357.267374000	615329	10081550336
1790187357.818309000	615381	10082402304
1790187358.382490000	612088	10028449792
1790187358.924078000	612170	10029793280
1790187359.441676000	607887	9959620608
1790187359.954429000	607889	9959653376
1790187360.474871000	609109	9979641856
1790187360.994831000	609182	9980837888
1790187361.510140000	604203	9899261952
1790187362.024971000	589395	9656647680
1790187362.549809000	589342	9655779328
1790187363.070011000	597552	9790291968
1790187363.588723000	593863	9729851392
1790187364.110754000	593906	9730555904
1790187364.654376000	590165	9669263360
1790187365.170043000	594234	9735929856
1790187365.689611000	589519	9658679296
1790187366.204066000	585616	9594732544
1790187366.722328000	589140	9652469760
1790187367.241630000	589205	9653534720
1790187367.770108000	589485	9658122240
1790187368.298776000	589260	9654435840
1790187368.951588000	589456	9657647104
1790187369.577940000	597789	9794174976
1790187370.109658000	597602	9791111168
1790187370.650707000	594080	9733406720
1790187371.319775000	597909	9796141056
1790187372.014975000	597834	9794912256
1790187373.110414000	597853	9795223552
1790187373.976887000	593167	9718448128
1790187374.745105000	589422	9657090048
1790187375.609920000	593228	9719447552
1790187376.309995000	593262	9720004608
1790187376.960356000	589477	9657991168
1790187377.508625000	593149	9718153216
1790187378.031921000	592885	9713827840
1790187378.547042000	589058	9651126272
1790187379.062996000	594188	9735176192
1790187379.585190000	594110	9733898240
1790187380.104382000	594120	9734062080
1790187380.619448000	590370	9672622080
1790187381.140144000	598673	9808658432
1790187381.712773000	598947	9813147648
1790187382.389681000	595232	9752281088
1790187383.141622000	598979	9813671936
1790187384.006793000	594276	9736617984
1790187384.763274000	589284	9654829056
1790187385.280771000	589207	9653567488
1790187385.819268000	589425	9657139200
1790187386.380816000	589475	9657958400
1790187386.963672000	589482	9658073088
1790187387.530479000	593138	9717972992
1790187388.085978000	593117	9717628928
1790187388.628276000	589384	9656467456
1790187389.184314000	593149	9718153216
1790187389.740965000	593126	9717776384
1790187390.289816000	589290	9654927360
1790187390.836553000	589294	9654992896
1790187391.380045000	593747	9727950848
1790187391.919881000	593755	9728081920
1790187392.495320000	593722	9727541248
1790187393.046803000	593759	9728147456
1790187393.574960000	597270	9785671680
1790187394.089463000	597313	9786376192
1790187394.601815000	593457	9723199488
1790187395.119648000	593499	9723887616
1790187395.641013000	593559	9724870656
1790187396.173647000	593657	9726476288
